met_s,mission_phase,mode_index,mode_holding,mode_flying,gate_id,gate_phase,crew_action,alt_m,speed_mps,srf_speed_mps,vspeed_mps,q_pa,mach,downrange_m,mass_kg,accel_g,thrust_n,att_err_deg,rate_cmd_rads,throttle,torque_cmd,rcs_on,trans_x,trans_y,trans_z,att_point_deg,att_rate_cmd,att_rate_meas,act_pitch,act_yaw,act_roll,ctrl_tq_pitch,ctrl_tq_yaw,rate_pitch_dps,rate_roll_dps,rate_yaw_dps,ctrl_tq_roll,moi_pitch,moi_roll,moi_yaw,rcs_thrust_n,ap_km,pe_km,inc_deg,raan_deg,ullage_stab,clamp_frac,clamp_held,upfg_tgo_s,upfg_vgo_mps,pitch_deg,azimuth_deg,ascent_phase,boost_phase,boost_aoa_deg,engine_mode,ignite_alt_m,descent_speed_mps,rv_phase,lvlh_rx,lvlh_ry,lvlh_rz,rv_range_m,rv_burn_dv,dock_phase,dock_range_m,close_speed_mps,dock_hold,dep_phase,deorbit_phase,entry_phase,bank_deg,com_descent_mode,chute_phase,drogue,main,dv_planned_mps,dv_delivered_mps,dv_residual_mps,fdir_fault,fdir_recovery,fdir_abort,abort_mode,cal_thrust_n,cal_beta,cal_invI,cal_ld,steer_sign,ker_avail,ker_remain_dv,ker_final_dv,ker_cur_twr,ker_cur_thrust_n,steer_loss_mps,grav_loss_mps,drag_loss_mps,cal_kaero,cal_kaero_p,qalpha_cap_deg,aero_ang_accel,aoa_signed_deg,rcsbal_torque_naive,rcsbal_torque_resid,rcsbal_force_frac,cc_dsigma_deg,cc_slope_m_per_rad,warp_rate,eng_ignited,eng_flameout,mmh_frac,nto_frac,skin_temp_frac,rcs_geo_pitch,rcs_geo_yaw,rcs_geo_roll,app_pitch,app_yaw,app_roll,app_tx,app_ty,app_tz,rcs_pulse_att,rcs_pulse_trans,acc_int_s,acc_att_s,acc_trans_s,acc_both_s,acc_none_s,acc_att_imp,acc_trans_imp,acc_both_imp,acc_req_att,acc_app_att,acc_req_trans,acc_app_trans
212.419995,-,0,0,0,,,,67372.671456,2106.275352,1835.250019,-911.543454,274.871439,7.021429,,84621.258438,0.043999,0,137.674122,-0.000015,0,,1,0,0,0,42.32587,-0.000015,0.065956,1,-1,-1,0.000016,0.000024,3.779006,-10.163755,-2.963332,0.000038,14966.579102,150.494263,14966.686523,0,113.554053,-6177.951692,46.399015,354.707894,1,,0,,,,,,EntryBurn,0,0,97067.050763,911.543454,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.600507,,,,,,,,,,,,,,,,,,,,,,,
212.679995,-,0,0,0,,,,67135.455428,2107.255338,1836.395157,-913.884651,284.003613,7.012567,,84621.258438,0.046962,0,136.434775,-0.000014,0,,1,0,0,0,43.56524,-0.000014,0.075645,1,-1,-1,0.000014,0.000024,4.334131,-9.550721,-3.297584,0.000036,14961.823242,150.470078,14961.852539,0,113.552339,-6177.974313,46.400175,354.709532,1,,0,,,,,,EntryBurn,0,0,97544.659011,913.884652,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.602638,,,,,,,,,,,,,,,,,,,,,,,
212.939995,-,0,0,0,,,,66897.610888,2108.230169,1837.535796,-916.224615,293.439468,7.003724,,84621.258438,0.05006,0,135.106958,-0.000013,0,,1,0,0,0,44.893035,-0.000013,0.076761,1,-1,-1,0.000014,0.000024,4.398098,-8.04831,-3.665568,0.000036,14962.723633,150.587906,14962.737305,0,113.550442,-6177.998542,46.401377,354.71123,1,,0,,,,,,EntryBurn,0,0,98022.412524,916.224615,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.604835,,,,,,,,,,,,,,,,,,,,,,,
213.199995,-,0,0,0,,,,66659.172858,2109.19949,1838.671541,-918.562964,303.189695,6.994918,,84621.258438,0.053179,0,133.898228,-0.000014,0,,1,0,0,0,46.101777,-0.000014,0.075855,1,-1,-1,0.000015,0.000025,4.346156,-9.476462,-3.512487,0.000038,14966.264648,150.507629,14966.171875,0,113.548332,-6178.024423,46.402618,354.712982,1,,0,,,,,,EntryBurn,0,0,98500.236619,918.562964,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.607093,,,,,,,,,,,,,,,,,,,,,,,
213.439995,-,0,0,0,,,,66420.119205,2110.162752,1839.801808,-920.899195,313.263828,6.986157,,84621.258438,0.056473,0,132.755713,-0.000013,0,,1,0,0,0,47.244279,-0.000013,0.064027,1,-1,-1,0.000015,0.000025,3.668463,-9.464851,-3.16523,0.000036,14967.201172,150.574219,14967.260742,0,113.545942,-6178.052033,46.403894,354.714785,1,,0,,,,,,EntryBurn,0,0,98978.030318,920.899195,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.609409,,,,,,,,,,,,,,,,,,,,,,,
213.719995,-,0,0,0,,,,66180.457683,2111.120265,1840.926868,-923.233509,323.673367,6.977462,,84621.250808,0.059678,0,131.599245,-0.000013,0,,1,0,0,0,48.400752,-0.000013,0.072912,1,-1,-1,0.000014,0.000026,4.177524,-8.661502,-4.1588,0.000036,14965.37793,150.55722,14965.511719,0,113.543305,-6178.081319,46.405198,354.716627,1,,0,,,,,,EntryBurn,0,0,99455.80515,923.233509,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.61178,,,,,,,,,,,,,,,,,,,,,,,
213.979995,-,0,0,0,,,,65940.197769,2112.07157,1842.046271,-925.565928,334.42878,6.968842,,84621.250808,0.062976,0,130.384363,-0.000012,0,,1,0,0,0,49.615625,-0.000012,0.045716,1,-1,-1,0.000015,0.000027,2.619334,-9.327644,-3.57031,0.000037,14965.857422,150.604462,14965.889648,0,113.540433,-6178.112391,46.406528,354.718507,1,,0,,,,,,EntryBurn,0,0,99933.615143,925.565927,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.6142,,,,,,,,,,,,,,,,,,,,,,,
214.239995,-,0,0,0,,,,65699.349023,2113.016361,1843.159707,-927.895915,345.54127,6.960312,,84621.250808,0.066407,0,129.140479,-0.000013,0,,1,0,0,0,50.859524,-0.000013,0.068762,1,-1,-1,0.000018,0.000032,3.939759,-9.504333,-3.611487,0.000047,14966.344727,150.685562,14966.290039,0,113.537248,-6178.145265,46.407888,354.720428,1,,0,,,,,,EntryBurn,0,0,100411.328119,927.895914,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.616662,,,,,,,,,,,,,,,,,,,,,,,
214.499995,-,0,0,0,,,,65457.878982,2113.95452,1844.267038,-930.224014,357.022889,6.951884,,84621.250808,0.069886,0,128.188107,-0.000012,0,,1,0,0,0,51.811903,-0.000012,0.041789,1,-1,-1,0.000016,0.000029,2.394351,-9.549244,-3.484456,0.000042,14965.732422,150.550262,14965.674805,0,113.533805,-6178.180024,46.409267,354.722376,1,,0,,,,,,EntryBurn,0,0,100889.050847,930.224014,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.619161,,,,,,,,,,,,,,,,,,,,,,,
214.759995,-,0,0,0,,,,65215.828137,2114.885929,1845.368125,-932.549485,368.884817,6.943575,,84621.250808,0.073387,0,127.222061,-0.000011,0,,1,0,0,0,52.777942,-0.000011,0.061481,1,-1,-1,0.000016,0.000028,3.522616,-8.490769,-4.063049,0.000039,14964.825195,150.673553,14964.75293,0,113.530039,-6178.216619,46.410669,354.724358,1,,0,,,,,,EntryBurn,0,0,101366.632641,932.549484,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.621693,,,,,,,,,,,,,,,,,,,,,,,
215.019995,-,0,0,0,,,,64973.144254,2115.810203,1846.46257,-934.872554,381.140119,6.935394,,84621.250808,0.077,0,126.220167,-0.000011,0,,1,0,0,0,53.779826,-0.000011,0.059956,1,-1,-1,0.000015,0.000028,3.43522,-9.088625,-3.367442,0.000039,14965.670898,150.587479,14965.637695,0,113.525948,-6178.255164,46.412086,354.726361,1,,0,,,,,,EntryBurn,0,0,101844.120465,934.872555,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.624254,,,,,,,,,,,,,,,,,,,,,,,
215.279995,-,0,0,0,,,,64729.871056,2116.727426,1847.55043,-937.193065,393.799978,6.927358,,84621.250808,0.080636,0,125.231331,-0.00001,0,,1,0,0,0,54.768674,-0.00001,0.049233,1,-1,-1,0.000017,0.000027,2.820866,-8.656544,-3.934939,0.000038,14963.856445,150.526978,14963.887695,0,113.521534,-6178.295621,46.413517,354.728383,1,,0,,,,,,EntryBurn,0,0,102321.477767,937.193064,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.626836,,,,,,,,,,,,,,,,,,,,,,,
215.539995,-,0,0,0,,,,64486.000205,2117.637316,1848.631438,-939.510891,406.882864,6.91948,,84621.250808,0.084334,0,124.530733,-0.000012,0,,1,0,0,0,55.469285,-0.000012,0.041577,1,-1,-1,0.000024,0.000018,2.38219,-8.528618,-2.855696,0.000032,14965.552734,150.604156,14965.696289,0,113.516771,-6178.338045,46.414963,354.730428,1,,0,,,,,,EntryBurn,0,0,102798.680613,939.510891,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.629435,,,,,,,,,,,,,,,,,,,,,,,
215.799995,-,0,0,0,,,,64241.532133,2118.539846,1849.705526,-941.825997,420.392296,6.911645,,84621.250808,0.088051,0,123.650677,-0.000013,0,,1,0,0,0,56.349334,-0.000013,0.063184,1,-1,-1,0.000034,0.00001,3.620167,-9.294966,-2.551786,0.000036,14965.727539,150.601929,14965.716797,0,113.511653,-6178.382435,46.416418,354.732484,1,,0,,,,,,EntryBurn,0,0,103275.719872,941.825999,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.632045,,,,,,,,,,,,,,,,,,,,,,,
216.059995,-,0,0,0,,,,63996.474418,2119.43491,1850.772601,-944.138457,434.332266,6.903752,,84621.250808,0.09182,0,122.861572,-0.000012,0,,1,0,0,0,57.138437,-0.000012,0.033441,1,-1,-1,0.000041,0.000009,1.91605,-10.085729,-2.604187,0.000045,14964.052734,150.645645,14964.023438,0,113.506202,-6178.428825,46.417882,354.734554,1,,0,,,,,,EntryBurn,0,0,103752.605668,944.138457,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.634657,,,,,,,,,,,,,,,,,,,,,,,
216.319995,-,0,0,0,,,,63750.810977,2120.32251,1851.832648,-946.44805,448.71907,6.895803,,84621.250808,0.095586,0,122.051044,-0.000011,0,,1,0,0,0,57.948976,-0.000011,0.048383,1,-1,-1,0.000043,0.000009,2.772116,-9.251878,-2.579642,0.000049,14967.063477,150.516571,14967.092773,0,113.500376,-6178.477191,46.419354,354.736636,1,,0,,,,,,EntryBurn,0,0,104229.295098,946.448049,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.637264,,,,,,,,,,,,,,,,,,,,,,,
216.579995,-,0,0,0,,,,63504.559975,2121.202335,1852.885365,-948.754649,463.567876,6.887797,,84621.250808,0.09946,0,121.455051,-0.000009,0,,1,0,0,0,58.544945,-0.000009,0.038028,1,-1,-1,0.000048,0.00001,2.178838,-9.3113,-2.788656,0.000056,14964.641602,150.540451,14964.677734,0,113.494156,-6178.527591,46.420835,354.73873,1,,0,,,,,,EntryBurn,0,0,104705.761286,948.754648,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.63986,,,,,,,,,,,,,,,,,,,,,,,
216.839995,-,0,0,0,,,,63257.705167,2122.074509,1853.930898,-951.058583,478.89485,6.879736,,84621.250808,0.103365,0,120.766103,-0.000007,0,,1,0,0,0,59.233898,-0.000007,0.046512,1,-1,-1,0.00005,0.000012,2.664949,-8.048765,-2.363796,0.000059,14966.960938,150.637451,14967.018555,0,113.487589,-6178.58003,46.422326,354.740838,1,,0,,,,,,EntryBurn,0,0,105182.066719,951.058584,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.642433,,,,,,,,,,,,,,,,,,,,,,,
217.099995,-,0,0,0,,,,63010.272223,2122.938871,1854.969079,-953.360021,494.714774,6.87162,,84621.250808,0.107295,0,120.357294,0.000003,0,,1,0,0,0,59.642698,0.000003,0.056218,1,-1,-1,0.000054,0.000014,3.221067,-10.247513,-1.773431,0.000065,14966.758789,150.693466,14966.866211,0,113.480687,-6178.634564,46.42382,354.742951,1,,0,,,,,,EntryBurn,0,0,105658.243424,953.36002,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.645078,,,,,,,,,,,,,,,,,,,,,,,
217.359995,-,0,0,0,,,,62762.2487,2123.795321,1855.99982,-955.658522,511.044481,6.863454,,84621.250808,0.111289,0,119.814384,0.000008,0,,1,0,0,0,60.185628,0.000008,0.038245,1,-1,-1,0.000055,0.000016,2.191259,-9.0129,-1.904564,0.000068,14966.613281,150.54483,14966.599609,0,113.473396,-6178.691168,46.425325,354.745079,1,,0,,,,,,EntryBurn,0,0,106134.202378,955.658522,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.647875,,,,,,,,,,,,,,,,,,,,,,,
217.619995,-,0,0,0,,,,62513.614552,2124.643971,1857.023246,-957.954788,527.899675,6.855233,,84621.250808,0.115299,0,119.247897,0.000011,0,,1,0,0,0,60.752105,0.000011,0.05806,1,-1,-1,0.000055,0.000014,3.326613,-9.952452,-1.661569,0.000067,14963.452148,150.538528,14963.567383,0,113.465785,-6178.74989,46.426834,354.747213,1,,0,,,,,,EntryBurn,0,0,106610.082827,957.954789,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.650822,,,,,,,,,,,,,,,,,,,,,,,
217.879995,-,0,0,0,,,,62264.384428,2125.484899,1858.03949,-960.248668,545.296776,6.846962,,84621.250808,0.119332,0,118.88198,0.000014,0,,1,0,0,0,61.118019,0.000014,0.041942,1,-1,-1,0.000056,0.000013,2.403114,-8.038062,-1.980849,0.000066,14964.443359,150.559418,14964.608398,0,113.457834,-6178.810696,46.428357,354.749369,1,,0,,,,,,EntryBurn,0,0,107085.852882,960.248668,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.653919,,,,,,,,,,,,,,,,,,,,,,,
218.139995,-,0,0,0,,,,62014.566378,2126.317885,1859.048322,-962.540278,563.251276,6.83864,,84621.250808,0.123367,0,118.715098,0.000015,0,,1,0,0,0,61.284916,0.000015,0.040371,1,-1,-1,0.000055,0.000014,2.313104,-10.077211,-1.080414,0.000062,14963.520508,150.586411,14963.425781,0,113.449555,-6178.873651,46.429891,354.751538,1,,0,,,,,,EntryBurn,0,0,107561.534379,962.540279,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.657167,,,,,,,,,,,,,,,,,,,,,,,
218.399995,-,0,0,0,,,,61764.168715,2127.143105,1860.049949,-964.83006,581.778141,6.830272,,84621.250808,0.12745,0,118.50399,0.000016,0,,1,0,0,0,61.496016,0.000016,0.049263,1,-1,-1,0.000048,0.000018,2.822564,-9.078712,-1.664653,0.000054,14962.620117,150.592422,14962.545898,0,113.441012,-6178.938756,46.431434,354.753721,1,,0,,,,,,EntryBurn,0,0,108037.212226,964.830058,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.660564,,,,,,,,,,,,,,,,,,,,,,,
218.659995,-,0,0,0,,,,61513.153546,2127.960269,1861.044156,-967.117805,600.895454,6.821854,,84621.250808,0.131674,0,118.247794,0.000015,0,,1,0,0,0,61.752219,0.000015,0.055092,1,-1,-1,0.000035,0.000036,3.156512,-11.102069,-1.461297,0.00006,14966.594727,150.580978,14966.620117,0,113.432144,-6179.006062,46.432999,354.755935,1,,0,,,,,,EntryBurn,0,0,108512.847823,967.117805,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.664107,,,,,,,,,,,,,,,,,,,,,,,
218.919995,-,0,0,0,,,,61261.563125,2128.769693,1862.031303,-969.403915,620.617603,6.813391,,84621.250808,0.135868,0,118.290931,0.000015,0,,1,0,0,0,61.709066,0.000015,0.051426,1,-1,-1,0.00003,0.000042,2.94647,-7.079265,-0.723191,0.000066,14964.65332,150.542343,14964.618164,0,113.423033,-6179.075534,46.43459,354.758186,1,,0,,,,,,EntryBurn,0,0,108988.517296,969.403916,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.667795,,,,,,,,,,,,,,,,,,,,,,,
219.159995,-,0,0,0,,,,61009.390616,2129.571276,1863.011354,-971.688848,640.959667,6.804883,,84621.250808,0.140114,0,118.389241,0.000016,0,,1,0,0,0,61.61076,0.000016,0.041217,1,-1,-1,0.000029,0.000047,2.361587,-10.082767,-0.849691,0.000074,14967.957031,150.615723,14967.936523,0,113.413716,-6179.147245,46.43621,354.760478,1,,0,,,,,,EntryBurn,0,0,109464.31183,971.688849,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.671625,,,,,,,,,,,,,,,,,,,,,,,
219.419995,-,0,0,0,,,,60756.615389,2130.365391,1863.984697,-973.973405,661.940314,6.796332,,84621.250808,0.144312,0,118.403608,0.000018,0,,1,0,0,0,61.596386,0.000018,0.04787,1,-1,-1,0.000033,0.000052,2.742733,-9.991418,-0.312097,0.000084,14965.431641,150.564087,14965.405273,0,113.404258,-6179.221196,46.437852,354.762802,1,,0,,,,,,EntryBurn,0,0,109940.392474,973.973404,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.675593,,,,,,,,,,,,,,,,,,,,,,,
219.699995,-,0,0,0,,,,60503.238851,2131.151894,1864.951265,-976.257478,683.575855,6.787739,,84621.250808,0.148589,0,118.527278,0.000019,0,,1,0,0,0,61.472727,0.000019,0.061047,1,-1,-1,0.000033,0.000053,3.497745,-9.767742,-0.715855,0.000086,14966.753906,150.656799,14966.765625,0,113.394651,-6179.29741,46.439528,354.765174,1,,0,,,,,,EntryBurn,0,0,110416.73917,976.257478,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.679698,,,,,,,,,,,,,,,,,,,,,,,
219.959995,-,0,0,0,,,,60249.321191,2131.931134,1865.911466,-978.541784,705.877485,6.779106,,84621.250808,0.152858,0,118.76,0.000021,0,,1,0,0,0,61.239999,0.000021,0.058755,1,-1,-1,0.000038,0.000057,3.366418,-8.201169,-0.347115,0.000095,14966.216797,150.592911,14966.323242,0,113.385015,-6179.37588,46.441242,354.767599,1,,0,,,,,,EntryBurn,0,0,110893.491187,978.541783,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.683935,,,,,,,,,,,,,,,,,,,,,,,
220.219995,-,0,0,0,,,,59994.791985,2132.703608,1866.86587,-980.82689,728.866176,6.770437,,84621.250808,0.157035,0,119.213635,0.000022,0,,1,0,0,0,60.786349,0.000022,0.048149,1,-1,-1,0.000039,0.000058,2.758732,-8.534901,-0.515112,0.000096,14964.506836,150.499008,14964.525391,0,113.375374,-6179.456555,46.442999,354.770087,1,,0,,,,,,EntryBurn,0,0,111370.766924,980.826891,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.688303,,,,,,,,,,,,,,,,,,,,,,,
220.459995,-,0,0,0,,,,59739.653735,2133.469285,1867.814506,-983.113374,752.557324,6.761751,,84621.250808,0.161277,0,119.506841,0.000023,0,,1,0,0,0,60.493155,0.000023,0.050343,1,-1,-1,0.000039,0.000056,2.88443,-9.994908,-0.134085,0.000093,14969.939453,150.55722,14969.888672,0,113.365791,-6179.539506,46.444802,354.772638,1,,0,,,,,,EntryBurn,0,0,111848.681481,983.113374,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.692795,,,,,,,,,,,,,,,,,,,,,,,
220.739995,-,0,0,0,,,,59483.928077,2134.2286,1868.757866,-985.40186,776.976757,6.753079,,84621.250808,0.165457,0,120.121912,0.000024,0,,1,0,0,0,59.878091,0.000024,0.066205,1,1,-1,0.00004,0.000057,3.793255,-10.25703,0.60667,0.000095,14967.40918,150.621994,14967.401367,0,113.356331,-6179.624701,46.446652,354.775257,1,,0,,,,,,EntryBurn,0,0,112327.362402,985.401859,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.697634,,,,,,,,,,,,,,,,,,,,,,,
220.999995,-,0,0,0,,,,59227.590579,2134.981857,1869.696325,-987.692953,802.15999,6.744434,,84621.243179,0.169611,0,120.729095,0.000025,0,,1,0,0,0,59.270912,0.000025,0.070969,1,1,-1,0.000042,0.000058,4.066236,-9.98408,0.956075,0.000097,14966.388672,150.579941,14966.242188,0,113.347068,-6179.712136,46.448555,354.777953,1,,0,,,,,,EntryBurn,0,0,112806.907615,987.692954,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.702613,,,,,,,,,,,,,,,,,,,,,,,
221.259995,-,0,0,0,,,,58970.641884,2135.730085,1870.630982,-989.987491,828.141416,6.735832,,84621.243179,0.173564,0,121.420445,0.000027,0,,1,0,0,0,58.579563,0.000027,0.063693,1,1,-1,0.000046,0.000062,3.64935,-9.678627,1.220315,0.000106,14966.371094,150.604004,14966.313477,0,113.338093,-6179.801665,46.450519,354.780733,1,,0,,,,,,EntryBurn,0,0,113287.537754,989.987491,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.707681,,,,,,,,,,,,,,,,,,,,,,,
221.519995,-,0,0,0,,,,58713.091372,2136.47427,1871.562882,-992.286777,854.957761,6.727288,,84621.243179,0.177339,0,122.356286,0.000028,0,,1,0,0,0,57.643714,0.000028,0.07188,1,-1,-1,0.000046,0.000062,4.118412,-9.962429,-0.065585,0.000106,14966.564453,150.716415,14966.426758,0,113.329545,-6179.8932,46.452543,354.783598,1,,0,,,,,,EntryBurn,0,0,113769.493617,992.286777,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.712825,,,,,,,,,,,,,,,,,,,,,,,
221.779995,-,0,0,0,,,,58454.938433,2137.215124,1872.492777,-994.591202,882.644039,6.718819,,84621.243179,0.180836,0,123.088024,0.000029,0,,1,0,0,0,56.911982,0.000029,0.06948,1,1,-1,0.000048,0.000061,3.980885,-8.987193,0.994969,0.000108,14965.320313,150.46106,14965.415039,0,113.321491,-6179.986622,46.454632,354.786556,1,,0,,,,,,EntryBurn,0,0,114252.856059,994.591203,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.718034,,,,,,,,,,,,,,,,,,,,,,,
222.039995,-,0,0,0,,,,58196.165435,2137.953741,1873.421774,-996.901658,911.237711,6.71044,,84621.243179,0.184187,0,124.084945,0.00003,0,,1,0,0,0,55.915067,0.00003,0.07754,1,1,-1,0.00005,0.000063,4.442711,-9.768204,1.042253,0.000111,14965.420898,150.578171,14965.416992,0,113.314031,-6180.081774,46.456784,354.789604,1,,0,,,,,,EntryBurn,0,0,114737.807081,996.901658,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.723297,,,,,,,,,,,,,,,,,,,,,,,
222.299995,-,0,0,0,,,,57936.797413,2138.691489,1874.351268,-999.219209,940.778305,6.702166,,84621.243179,0.187103,0,125.128563,0.000033,0,,1,0,0,0,54.871427,0.000033,0.080425,1,1,-1,0.000057,0.000066,4.607998,-9.34946,0.730404,0.000121,14965.183594,150.653214,14965.319336,0,113.307281,-6180.178458,46.459,354.792741,1,,0,,,,,,EntryBurn,0,0,115224.566965,999.219209,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.728602,,,,,,,,,,,,,,,,,,,,,,,
222.559995,-,0,0,0,,,,57676.810204,2139.429719,1875.282612,-1001.544923,971.301672,6.694016,,84621.243179,0.189685,0,126.432805,0.000035,0,,1,0,0,0,53.567191,0.000035,0.080981,1,1,-1,0.000063,0.00007,4.63987,-9.356371,2.09403,0.00013,14964.045898,150.57251,14963.983398,0,113.30139,-6180.276477,46.461275,354.795964,1,,0,,,,,,EntryBurn,0,0,115713.353842,1001.544923,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.733935,,,,,,,,,,,,,,,,,,,,,,,
222.819995,-,0,0,0,,,,57416.222005,2140.170198,1876.217555,-1003.879414,1002.851897,6.686006,,84621.243179,0.191759,0,127.671847,0.000035,0,,1,0,0,0,52.328143,0.000035,0.099107,1,1,-1,0.000064,0.00007,5.678428,-9.708733,1.60623,0.000131,14965.344727,150.590118,14965.449219,0,113.29642,-6180.375491,46.463613,354.799274,1,,0,,,,,,EntryBurn,0,0,116204.297698,1003.879415,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.739281,,,,,,,,,,,,,,,,,,,,,,,
223.079995,-,0,0,0,,,,57155.001303,2140.914207,1877.157311,-1006.223562,1035.468109,6.678155,,84621.243179,0.193364,0,128.993332,0.000038,0,,1,0,0,0,51.006664,0.000038,0.095303,1,1,-1,0.000074,0.000075,5.460484,-8.662934,0.751475,0.000147,14966.072266,150.494263,14966.134766,0,113.292489,-6180.475301,46.465999,354.802654,1,,0,,,,,,EntryBurn,0,0,116697.579341,1006.223562,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.744627,,,,,,,,,,,,,,,,,,,,,,,
223.319995,-,0,0,0,,,,56893.14579,2141.664064,1878.104152,-1008.57783,1069.196188,6.67048,,84621.243179,0.194356,0,130.462746,0.000038,0,,1,0,0,0,49.537239,0.000038,0.103606,1,1,-1,0.000072,0.000076,5.936173,-7.982324,0.545388,0.000146,14966.514648,150.602768,14966.494141,0,113.289637,-6180.57542,46.468441,354.806111,1,,0,,,,,,EntryBurn,0,0,117193.299961,1008.577829,,,,,,,,,,,,,,,,,,,,,,,,0,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0.749957,,,,,,,,,,,,,,,,,,,,,,,
